"Year","Month","Month_MM","Day","Site","Transect","Recorded_name","Count","Lifestage","Wet_Weight","Notes","Genus","Species","Family","Order","Class","Phylum","Kingdom"
2017,10,"October",30,"Santa Claus Lane","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2017,10,"October",30,"Santa Claus Lane","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2017,10,"October",30,"Santa Claus Lane","C","Fucellia rufitibia",1,"larvae",0.001,"larva","Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2017,11,"November",14,"Arroyo Burro","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2017,11,"November",14,"Arroyo Burro","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2017,11,"November",14,"Arroyo Burro","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,10,"October",12,"Santa Claus Lane","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,10,"October",12,"Santa Claus Lane","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,10,"October",12,"Santa Claus Lane","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,11,"November",5,"Arroyo Quemado","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,11,"November",5,"Arroyo Quemado","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,11,"November",5,"Arroyo Quemado","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2019,11,"November",21,"Arroyo Quemado","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2019,11,"November",21,"Arroyo Quemado","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2019,11,"November",21,"Arroyo Quemado","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2019,11,"November",22,"Carpinteria City","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2019,11,"November",22,"Carpinteria City","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2019,11,"November",22,"Carpinteria City","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2019,11,"November",22,"Santa Claus Lane","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2019,11,"November",22,"Santa Claus Lane","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2019,11,"November",22,"Santa Claus Lane","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Arroyo Burro","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Arroyo Burro","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Arroyo Burro","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Carpinteria City","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Carpinteria City","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Carpinteria City","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Santa Claus Lane","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Santa Claus Lane","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Santa Claus Lane","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","A","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","B","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","C","Fucellia rufitibia",0,-99999,0,-99999,"Fucellia","rufitibia","Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Carpinteria City","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Carpinteria City","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Carpinteria City","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Santa Claus Lane","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Santa Claus Lane","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Santa Claus Lane","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Arroyo Burro","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Arroyo Burro","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Arroyo Burro","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"East Campus","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"East Campus","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"East Campus","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Isla Vista","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Isla Vista","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Isla Vista","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",17,"Arroyo Quemado","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",17,"Arroyo Quemado","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",17,"Arroyo Quemado","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",15,"Arroyo Quemado","A","Fucellia spp.",1,"pupae",0.003,"pupae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",15,"Arroyo Quemado","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",15,"Arroyo Quemado","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","A","Fucellia spp.",2,"larvae",0.0052,"larvae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","A","Fucellia spp.",22,"pupae",0.101,"pupae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","A","Fucellia spp.",1,-99999,0.0049,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","B","Fucellia spp.",9,"pupae",0.0269,"pupae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","C","Fucellia spp.",4,"pupae",0.0145,"pupae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","A","Fucellia spp.",2,"pupae",0.0084,"pupae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","A","Fucellia spp.",4,-99999,0.0114,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","B","Fucellia spp.",1,"pupae",0.0016,"pupae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","B","Fucellia spp.",2,-99999,0.0037,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","C","Fucellia spp.",1,"larvae",0.0024,"larvae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","C","Fucellia spp.",1,"pupae",0.0025,"pupae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Santa Claus Lane","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Santa Claus Lane","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Santa Claus Lane","C","Fucellia spp.",1,"larvae",0.0032,"larvae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,10,"October",2,"Carpinteria City","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,10,"October",2,"Carpinteria City","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2012,10,"October",2,"Carpinteria City","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,9,"September",20,"Isla Vista","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,9,"September",20,"Isla Vista","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,9,"September",20,"Isla Vista","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,9,"September",21,"Arroyo Quemado","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,9,"September",21,"Arroyo Quemado","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,9,"September",21,"Arroyo Quemado","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,9,"September",23,"East Campus","A","Fucellia spp.",152,"larvae",0.6654,"larvae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,9,"September",23,"East Campus","B","Fucellia spp.",418,"larvae",4.8111,"larvae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,9,"September",23,"East Campus","C","Fucellia spp.",9,"larvae",0.0348,"larvae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Arroyo Burro","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Arroyo Burro","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Arroyo Burro","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Carpinteria City","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Carpinteria City","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Carpinteria City","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Santa Claus Lane","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Santa Claus Lane","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2013,10,"October",3,"Santa Claus Lane","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"East Campus","A","Fucellia spp.",1,"pupae",0.0027,"pupae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"East Campus","B","Fucellia spp.",7,"pupae",0.0255,"pupae","Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"East Campus","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"Isla Vista","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"Isla Vista","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",17,"Isla Vista","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Arroyo Burro","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Arroyo Burro","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Arroyo Burro","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Carpinteria City","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Carpinteria City","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Carpinteria City","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Santa Claus Lane","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Santa Claus Lane","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,10,"October",20,"Santa Claus Lane","C","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,11,"November",9,"Arroyo Quemado","A","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
2014,11,"November",9,"Arroyo Quemado","B","Fucellia spp.",0,-99999,0,-99999,"Fucellia",-99999,"Anthomyiidae","Diptera","Insecta","Arthropoda","Animalia"
