Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,103413,LARV,Oikopleura labradoriensis,Tail,5,0.5,39.8,0.251256281,1426,24.7,515.78,1.30E-01,1.35E+00,1.21E-01,2.59E+00,2.71E+01,2.42E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,1035143,CNID,Solmundaegina nematophora, ,3,1,39.8,0.075376884,4179.1,60.7,6571.61,4.95E-01,2.79E-01,2.43E-02,9.91E+00,5.57E+00,4.86E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,135335,SIPH,Physonectae,Pneumatophore,98,0.25,39.8,9.849246231,1336.1,42,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,135385,SIPH,Agalma, ,1,1,39.8,0.025125628,47284.3,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,1371,SIPH,Siphonophorae,0,157,0.03125,39.8,126.2311558,2070.7,41.5,302.62,3.82E+01,4.76E+01,3.75E+00,7.64E+02,9.53E+02,7.51E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,237851,EUPH,Euphausia pacifica,Juvenile,1,1,39.8,0.025125628,16231.7,0,57921.61,1.46E+00,6.31E+00,3.28E-01,2.91E+01,1.26E+02,6.56E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,237851,EUPH,Euphausia pacifica,AF,2,1,39.8,0.050251256,15586.8,5.1,51367.49,2.58E+00,1.15E+01,5.95E-01,5.16E+01,2.30E+02,1.19E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,237851,EUPH,Euphausia pacifica,AM,2,1,39.8,0.050251256,15151,5.2,47106.56,2.37E+00,1.08E+01,5.56E-01,4.73E+01,2.15E+02,1.11E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,137215,THAL,Doliolidae,Nurse,66,0.25,39.8,6.633165829,4937.4,56.7,1.03,6.84E-03,3.32E-02,1.36E-03,1.37E-01,6.63E-01,2.72E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,137219,THAL,Dolioletta,Gonozooid,25,0.5,39.8,1.256281407,1656.9,21.5,0.06,7.61E-05,8.47E-04,3.13E-05,1.52E-03,1.69E-02,6.27E-04
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,101794,AMPH,Dairella, ,1,0.5,39.8,0.050251256,6144.5,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,238010,CTENO,Thalassocalyce, ,41,0.5,39.8,2.060301508,2645,42.8,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,128722,NONCAL,Sapphirina,#N/A,1,1,39.8,0.025125628,1685.5,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,4,40,20,128722,NONCAL,Sapphirina,#N/A,1,1,39.8,0.025125628,1774.1,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,104257,SMCAL,Acartia longiremis,C6 AF,1,0.125,75.3,0.1062417,881.6,0,47.86,5.09E-03,5.88E-02,4.95E-03,1.02E-01,1.18E+00,9.90E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,196770,LGCAL,Calanus marshallae,C4,3,0.125,75.3,0.3187251,1507.6,1.8,218.69,6.97E-02,5.65E-01,4.97E-02,1.39E+00,1.13E+01,9.95E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,196770,LGCAL,Calanus marshallae,C5,1,0.125,75.3,0.1062417,2306.3,0,829.47,8.81E-02,5.23E-01,4.79E-02,1.76E+00,1.05E+01,9.59E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,196771,WMCAL,Calanus pacificus,C4,11,0.0625,75.3,2.337317397,1436.9,1.6,187.67,4.39E-01,3.69E+00,3.23E-01,8.77E+00,7.37E+01,6.46E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,196771,WMCAL,Calanus pacificus,C5,55,0.0625,75.3,11.68658699,1779.7,4.6,377.72,4.41E+00,3.14E+01,2.81E+00,8.83E+01,6.29E+02,5.63E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,196771,WMCAL,Calanus pacificus,C6 AF,51,0.0625,75.3,10.83665339,2126.6,4.2,671.23,7.27E+00,4.53E+01,4.12E+00,1.45E+02,9.06E+02,8.25E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,196771,WMCAL,Calanus pacificus,C6 AM,5,0.0625,75.3,1.062416999,1922.6,5,484.74,5.15E-01,3.46E+00,3.12E-01,1.03E+01,6.92E+01,6.24E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,104470,LGCAL,Neocalanus cristatus,C5,1,1,75.3,0.013280212,6229.5,0,13241.37,1.76E-01,5.46E-01,5.43E-02,3.52E+00,1.09E+01,1.09E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,196774,SMCAL,Centropages abdominalis,C5,1,0.125,75.3,0.1062417,946.6,0,92,9.77E-03,9.71E-02,8.33E-03,1.95E-01,1.94E+00,1.67E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,196774,SMCAL,Centropages abdominalis,C6 AF,20,0.125,75.3,2.124833997,1207.2,3.4,197.56,4.20E-01,3.48E+00,3.06E-01,8.40E+00,6.97E+01,6.11E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,104165,SMCAL,Pseudocalanus,C6 AF,2,0.125,75.3,0.2124834,882.2,2.9,42.33,8.99E-03,1.07E-01,8.97E-03,1.80E-01,2.14E+00,1.79E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,196775,LGCAL,Eucalanus bungii,C5,3,0.125,75.3,0.3187251,4321.2,0.4,2002.57,6.38E-01,3.08E+00,2.90E-01,1.28E+01,6.17E+01,5.80E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,196775,LGCAL,Eucalanus bungii,C6 AF,1,0.5,75.3,0.026560425,5860.2,0,5170.39,1.37E-01,5.31E-01,5.14E-02,2.75E+00,1.06E+01,1.03E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,196784,MDCAL,Metridia pacifica,C5,5,0.125,75.3,0.531208499,1324.3,6.6,211.2,1.12E-01,9.14E-01,8.04E-02,2.24E+00,1.83E+01,1.61E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,196782,MDCAL,Heterorhabdus tanneri,C6 AF,1,1,75.3,0.013280212,2510.9,0,1412.66,1.88E-02,9.83E-02,9.15E-03,3.75E-01,1.97E+00,1.83E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,105440,CHAET,Parasagitta elegans, ,1,1,75.3,0.013280212,19516.2,0,12211.87,1.62E-01,1.93E-01,2.93E-02,3.24E+00,3.86E+00,5.87E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,139178,PTER,Clione limacina, ,16,0.5,75.3,0.424966799,2652.2,41.1,2937.08,1.25E+00,5.78E+00,3.20E-01,2.50E+01,1.16E+02,6.41E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,139178,PTER,Clione limacina, ,8,1,75.3,0.1062417,6891.6,13.4,20327.12,2.16E+00,6.70E+00,3.92E-01,4.32E+01,1.34E+02,7.84E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,140223,PTER,Limacina helicina, ,50,0.125,75.3,5.312084993,792.8,19.9,144.29,7.67E-01,7.39E+00,3.73E-01,1.53E+01,1.48E+02,7.47E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,140223,PTER,Limacina helicina, ,26,1,75.3,0.345285525,1962.5,17.4,1902.14,6.57E-01,3.50E+00,1.91E-01,1.31E+01,7.00E+01,3.81E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,103367,LARV,Oikopleura, ,7,0.5,75.3,0.185922975,1776,31.3,955.74,1.78E-01,1.79E+00,1.63E-01,3.55E+00,3.58E+01,3.27E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,103253,AMPH,Hyperia medusarum, ,3,1,75.3,0.039840637,4525.9,31.5,3934.67,1.57E-01,1.05E+00,6.69E-02,3.14E+00,2.09E+01,1.34E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,254453,AMPH,Themisto pacifica, ,44,0.25,75.3,2.337317397,3356.3,34.6,1896.6,4.43E+00,3.43E+01,2.15E+00,8.87E+01,6.86E+02,4.30E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,254453,AMPH,Themisto pacifica, ,50,0.25,75.3,2.656042497,5734.2,10.4,6852.11,1.82E+01,1.10E+02,7.14E+00,3.64E+02,2.21E+03,1.43E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,106777,MERO,Hippolytidae,Zoea,8,1,75.3,0.1062417,4287.3,28.6,1298.99,1.38E-01,1.48E+00,7.38E-02,2.76E+00,2.96E+01,1.48E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,106673,MERO,Brachyura,Zoea,2,1,75.3,0.026560425,1303.5,3.4,975.36,2.59E-02,3.10E-01,1.52E-02,5.18E-01,6.19E+00,3.05E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,106733,MERO,Galatheidae,Zoea,9,1,75.3,0.119521912,5666.5,15.3,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,1128,EUPH,Euphausiacea,Furcilia,25,0.125,75.3,2.656042497,3408,15.7,335.75,8.92E-01,1.45E+01,6.46E-01,1.78E+01,2.89E+02,1.29E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,237851,EUPH,Euphausia pacifica,Juvenile,58,0.125,75.3,6.162018592,6224,32.9,4120.89,2.54E+01,2.16E+02,1.05E+01,5.08E+02,4.32E+03,2.09E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,237851,EUPH,Euphausia pacifica,AM,2,0.125,75.3,0.2124834,14082.4,1.8,37333.07,7.93E+00,4.32E+01,2.22E+00,1.59E+02,8.64E+02,4.44E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,237874,EUPH,Thysanoessa spinifera,Juvenile,39,0.25,75.3,2.071713147,10463.5,19.5,22116.66,4.58E+01,2.74E+02,1.39E+01,9.16E+02,5.48E+03,2.78E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,237874,EUPH,Thysanoessa spinifera,Juvenile,3,1,75.3,0.039840637,17864.9,14.3,109623.45,4.37E+00,1.83E+01,9.71E-01,8.73E+01,3.66E+02,1.94E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,131568,POLY,Tomopteris septentrionalis, ,16,0.5,75.3,0.424966799,8179.2,43.8,6400.36,2.72E+00,9.62E+00,6.37E-01,5.44E+01,1.92E+02,1.27E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,101,MERO,Gastropoda,Larvae,1,0.5,75.3,0.026560425,789.2,0,130.04,3.45E-03,3.52E-02,1.77E-03,6.91E-02,7.04E-01,3.54E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,1248,CTENO,Ctenophora, ,19,1,75.3,0.252324037,2830.2,33.8,10151.97,2.56E+00,6.64E-01,5.46E-02,5.12E+01,1.33E+01,1.09E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,135366,SIPH,Muggiaea,Anterior nectophore,1,0.5,75.3,0.026560425,4538.9,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,135366,SIPH,Muggiaea,Eudoxid gonophore,3,0.5,75.3,0.079681275,2153.2,9,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,1371,SIPH,Siphonophorae,Nectophore,45,0.0625,75.3,9.561752988,2232.5,28.7,706.45,6.75E+00,7.85E+00,6.36E-01,1.35E+02,1.57E+02,1.27E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,1371,SIPH,Siphonophorae,Athorybia larvae,2,0.0625,75.3,0.424966799,2956.5,19.4,900.74,3.83E-01,4.32E-01,3.51E-02,7.66E+00,8.64E+00,7.03E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,1371,SIPH,Siphonophorae,Bract,19,0.0625,75.3,4.037184595,4143.9,27.4,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,10194,FISH,Actinopterygii,Larvae,1,1,75.3,0.013280212,6824,0,1422.8,1.89E-02,8.25E-02,3.31E-02,3.78E-01,1.65E+00,6.63E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,125498,FISH,Myctophidae,Juvenile,1,1,75.3,0.013280212,11740.8,0,18639.75,2.48E-01,8.04E-01,2.57E-01,4.95E+00,1.61E+01,5.14E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,117849,CNID,Aglantha digitale, ,55,1,75.3,0.730411687,7451.5,43.5,9022.4,6.59E+00,3.93E+00,3.46E-01,1.32E+02,7.86E+01,6.92E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,117834,CNID,Proboscidactyla flavicirrata, ,1,1,75.3,0.013280212,3865.3,0,3175.41,4.22E-02,3.61E-02,3.04E-03,8.43E-01,7.22E-01,6.09E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,117562,CNID,Euphysa flammea, ,1,1,75.3,0.013280212,2034.9,0,1225.07,1.63E-02,1.74E-02,1.43E-03,3.25E-01,3.48E-01,2.85E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,15029,CNID,Pandeidae, ,5,1,75.3,0.066401062,4591.7,85.9,20350.1,1.35E+00,5.85E-01,5.36E-02,2.70E+01,1.17E+01,1.07E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,13552,CNID,Leptothecata, ,2,1,75.3,0.026560425,7143.6,8.8,3933.58,1.04E-01,8.48E-02,7.20E-03,2.09E+00,1.70E+00,1.44E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,103413,LARV,Oikopleura labradoriensis,Tail,16,0.5,75.3,0.424966799,1447.1,17,516.72,2.20E-01,2.62E+00,2.34E-01,4.39E+00,5.23E+01,4.69E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,101810,AMPH,Scina, ,1,1,75.3,0.013280212,5044.5,0,3467.29,4.60E-02,3.30E-01,2.09E-02,9.21E-01,6.60E+00,4.18E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,16845,CNID,Cuninidae, ,2,1,75.3,0.026560425,12063.8,27.4,41941.9,1.11E+00,4.99E-01,4.57E-02,2.23E+01,9.97E+00,9.13E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,135335,SIPH,Physonectae,Pneumatophore,48,1,75.3,0.637450199,1416.8,45.2,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,1371,SIPH,Siphonophorae,0,54,0.0625,75.3,11.47410359,2301.7,37.8,360.78,4.14E+00,5.66E+00,4.49E-01,8.28E+01,1.13E+02,8.97E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,237851,EUPH,Euphausia pacifica,Juvenile,14,1,75.3,0.185922975,16433,4.1,60451.35,1.12E+01,5.46E+01,2.84E+00,2.25E+02,1.09E+03,5.69E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,237851,EUPH,Euphausia pacifica,AF,32,1,75.3,0.424966799,16412.3,4.7,60330.47,2.56E+01,1.25E+02,6.49E+00,5.13E+02,2.49E+03,1.30E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,237851,EUPH,Euphausia pacifica,AM,36,1,75.3,0.478087649,15832.6,3.4,53863.75,2.58E+01,1.29E+02,6.68E+00,5.15E+02,2.57E+03,1.34E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,137215,THAL,Doliolidae,Nurse,66,0.0625,75.3,14.02390438,6196.6,57.3,1.92,2.69E-02,1.30E-01,5.45E-03,5.39E-01,2.61E+00,1.09E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,137219,THAL,Dolioletta,Gonozooid,32,0.0625,75.3,6.799468792,2775.4,87.8,0.65,4.44E-03,2.37E-02,9.73E-04,8.88E-02,4.74E-01,1.95E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,236596,AMPH,Paraphronima crassipes, ,1,1,75.3,0.013280212,9663.1,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-03T22:35:11-0800,2020-09-03T23:06:32-0800,-148.0668,58.3886,1416,GAK11,5,20,0,238010,CTENO,Thalassocalyce, ,9,1,75.3,0.119521912,3244,28.6,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-05T01:09:09-0800,2020-09-05T01:46:39-0800,-147.7935,58.0982,2062,GAK13,2,100,60,346494,MDCAL,Gaetanus simplex,C4,2,0.5,125.2,0.031948882,1763.6,0.9,442.41,1.41E-02,7.57E-02,6.78E-03,5.65E-01,3.03E+00,2.71E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-05T01:09:09-0800,2020-09-05T01:46:39-0800,-147.7935,58.0982,2062,GAK13,2,100,60,346494,MDCAL,Gaetanus simplex,C5,2,0.5,125.2,0.031948882,2331.4,2,1193.68,3.81E-02,1.62E-01,1.49E-02,1.53E+00,6.47E+00,5.98E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-05T01:09:09-0800,2020-09-05T01:46:39-0800,-147.7935,58.0982,2062,GAK13,2,100,60,346494,MDCAL,Gaetanus simplex,C6 AF,11,0.5,125.2,0.17571885,2711.8,2,2044.17,3.59E-01,1.34E+00,1.26E-01,1.44E+01,5.38E+01,5.04E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-05T01:09:09-0800,2020-09-05T01:46:39-0800,-147.7935,58.0982,2062,GAK13,2,100,60,196771,WMCAL,Calanus pacificus,C5,72,0.125,125.2,4.600638978,1870.7,3.4,442.33,2.04E+00,1.09E+01,9.75E-01,8.14E+01,4.35E+02,3.90E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-05T01:09:09-0800,2020-09-05T01:46:39-0800,-147.7935,58.0982,2062,GAK13,2,100,60,196771,WMCAL,Calanus pacificus,C6 AM,1,0.125,125.2,0.063897764,1896.5,0,460.5,2.94E-02,1.56E-01,1.40E-02,1.18E+00,6.24E+00,5.60E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-05T01:09:09-0800,2020-09-05T01:46:39-0800,-147.7935,58.0982,2062,GAK13,2,100,60,104470,LGCAL,Neocalanus cristatus,C2,7,0.125,125.2,0.447284345,1634.9,3.9,269.15,1.20E-01,7.23E-01,6.39E-02,4.82E+00,2.89E+01,2.55E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-05T01:09:09-0800,2020-09-05T01:46:39-0800,-147.7935,58.0982,2062,GAK13,2,100,60,104470,LGCAL,Neocalanus cristatus,C3,26,0.125,125.2,1.661341853,2697.1,2.3,1155.53,1.92E+00,8.21E+00,7.57E-01,7.68E+01,3.28E+02,3.03E+01
